0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:44:38 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:10:44:39 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:03:41 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4144
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:03:41 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 200 807
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:03:41 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:29 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4166
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:29 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:29 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:44 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4172
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:44 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:44 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:55 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4168
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:05:55 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:06:07 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4180
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:06:07 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:06:07 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:13:03 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4667
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:13:03 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:13:44 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4669
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:14:44 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4713
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:14:44 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:15:16 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4742
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:15:16 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:17:15 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 4793
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:17:15 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:17:15 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:20:42 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 5046
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:20:42 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:20:42 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:24:13 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 5223
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:24:13 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:24:13 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:30:53 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 5470
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:30:53 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:30:53 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:24 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 5506
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:24 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:43 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
